Date,Effective Federal Funds Rate,Treasury Bill Secondary Market Rate,Treasury Constant Maturity Rate,Breakeven Inflation Rate,Forward Inflation Expectation Rate,Bank Prime Loan Rate
2018-09-16,1.92,1.37,2.23,1.86,2.06,4.5
2018-09-17,1.92,1.37,2.2,1.86,2.06,4.5
2018-09-18,1.92,1.42,2.25,1.9,2.1,4.5
2018-09-19,1.92,1.39,2.25,1.87,2.09,4.5
2018-09-20,1.92,1.39,2.27,1.92,2.1,4.5
2018-09-21,1.92,1.37,2.29,1.95,2.07,4.5
2018-09-22,1.92,1.43,2.29,1.91,2.13,4.5
2018-09-23,1.92,1.42,2.33,1.95,2.11,4.5
2018-09-24,1.93,1.4,2.32,1.94,2.12,4.5
2018-09-25,1.93,1.41,2.32,1.89,2.11,4.5
2018-09-26,1.93,1.41,2.35,1.92,2.1,4.5
2018-09-27,2.18,1.43,2.36,1.94,2.12,4.5
2018-09-28,2.18,1.42,2.39,1.9,2.18,4.5
2018-09-29,2.18,1.43,2.43,1.99,2.11,4.5
2018-09-30,2.18,1.42,2.45,2,2.12,4.5
2018-10-01,2.18,1.43,2.46,2,2.12,4.5
2018-10-02,2.18,1.42,2.43,1.92,2.2,4.5
2018-10-03,2.18,1.41,2.43,1.96,2.18,4.5
2018-10-04,2.18,1.4,2.41,1.91,2.23,4.5
2018-10-05,2.18,1.39,2.47,1.93,2.25,4.5
2018-10-06,2.18,1.43,2.49,1.92,2.26,4.5
2018-10-07,2.18,1.42,2.51,1.97,2.23,4.5
2018-10-08,2.18,1.44,2.52,1.98,2.24,4.5
2018-10-09,2.18,1.46,2.56,1.93,2.29,4.5
2018-10-10,2.18,1.46,2.58,1.93,2.35,4.5
2018-10-11,2.18,1.49,2.5,1.95,2.25,4.5
2018-10-12,2.18,1.5,2.52,1.88,2.32,4.5
2018-10-13,2.18,1.53,2.57,1.9,2.3,4.5
2018-10-14,2.18,1.53,2.57,1.89,2.29,4.5
2018-10-15,2.18,1.53,2.52,1.83,2.27,4.5
2018-10-16,2.18,1.61,2.56,1.84,2.3,4.5
2018-10-17,2.19,1.57,2.54,1.88,2.22,4.5
2018-10-18,2.19,1.56,2.65,1.91,2.27,4.5
2018-10-19,2.19,1.56,2.65,2,2.22,4.5
2018-10-20,2.19,1.59,2.63,2,2.18,4.5
2018-10-21,2.19,1.64,2.65,2.04,2.16,4.5
2018-10-22,2.19,1.62,2.69,2.06,2.18,4.5
2018-10-23,2.2,1.61,2.66,2.06,2.16,4.5
2018-10-24,2.2,1.61,2.62,2.04,2.2,4.5
2018-10-25,2.2,1.65,2.6,2.07,2.19,4.5
2018-10-26,2.2,1.64,2.67,2.09,2.17,4.5
2018-10-27,2.2,1.63,2.65,2.04,2.2,4.5
2018-10-28,2.2,1.6,2.58,2.03,2.17,4.5
2018-10-29,2.2,1.62,2.63,2.03,2.21,4.5
2018-10-30,2.2,1.67,2.65,2.05,2.21,4.5
2018-10-31,2.2,1.65,2.65,2.1,2.14,4.5
2018-11-01,2.2,1.65,2.65,2.1,2.16,4.5
2018-11-02,2.19,1.64,2.63,2.08,2.14,4.5
2018-11-03,2.19,1.64,2.65,1.96,2.28,4.5
2018-11-04,2.19,1.68,2.64,2.02,2.18,4.5
2018-11-05,2.2,1.7,2.62,2.05,2.13,4.5
2018-11-06,2.2,1.73,2.61,2.04,2.1,4.5
2018-11-07,2.2,1.74,2.62,2.07,2.09,4.75
2018-11-08,2.2,1.75,2.65,2.05,2.11,4.75
2018-11-09,2.19,1.77,2.65,2.04,2.12,4.75
2018-11-10,2.19,1.78,2.69,2.05,2.11,4.75
2018-11-11,2.19,1.71,2.69,1.96,2.22,4.75
2018-11-12,2.19,1.69,2.63,2.03,2.13,4.75
2018-11-13,2.2,1.71,2.61,2.01,2.13,4.75
2018-11-14,2.2,1.76,2.64,2.01,2.15,4.75
2018-11-15,2.2,1.74,2.58,1.94,2.2,4.75
2018-11-16,2.2,1.7,2.59,1.91,2.19,4.75
2018-11-17,2.2,1.7,2.56,1.92,2.18,4.75
2018-11-18,2.2,1.74,2.55,1.99,2.11,4.75
2018-11-19,2.2,1.72,2.6,1.99,2.17,4.75
2018-11-20,2.2,1.68,2.61,2.04,2.12,4.75
2018-11-21,2.2,1.69,2.64,1.93,2.23,4.75
2018-11-22,2.2,1.7,2.58,2.01,2.13,4.75
2018-11-23,2.2,1.73,2.6,2.02,2.12,4.75
2018-11-24,2.2,1.71,2.62,2,2.16,4.75
2018-11-25,2.2,1.7,2.62,2.06,2.16,4.75
2018-11-26,2.2,1.72,2.67,2.05,2.21,4.75
2018-11-27,2.2,1.73,2.67,2.01,2.25,4.75
2018-11-28,2.2,1.76,2.69,2.08,2.16,4.75
2018-11-29,2.2,1.77,2.68,2.01,2.27,4.75
2018-11-30,2.2,1.78,2.73,2.04,2.28,4.75
2018-12-01,2.2,1.79,2.77,2.12,2.22,4.75
2018-12-02,2.2,1.78,2.8,2.1,2.24,4.75
2018-12-03,2.19,1.84,2.83,2.11,2.25,4.75
2018-12-04,2.2,1.84,2.83,2.1,2.24,4.75
2018-12-05,2.2,1.82,2.84,2.09,2.25,4.75
2018-12-06,2.2,1.79,2.82,2.1,2.26,4.75
2018-12-07,2.19,1.78,2.8,2.09,2.25,4.75
2018-12-08,2.19,1.84,2.79,2.1,2.24,4.75
2018-12-09,2.19,1.82,2.82,2.09,2.23,4.75
2018-12-10,2.2,1.81,2.8,2.09,2.25,4.75
2018-12-11,2.19,1.8,2.78,2.09,2.23,4.75
2018-12-12,2.19,1.8,2.78,2.09,2.23,4.75
2018-12-13,2.19,1.83,2.78,2.11,2.23,4.75
2018-12-14,2.19,1.84,2.81,2.1,2.22,4.75
2018-12-15,2.19,1.85,2.84,2.13,2.23,4.75
2018-12-16,2.19,1.86,2.83,2.12,2.22,4.75
2018-12-17,2.2,1.88,2.84,2.13,2.17,4.75
2018-12-18,2.2,1.9,2.85,2.12,2.18,4.75
2018-12-19,2.2,1.89,2.92,2.15,2.21,4.75
2018-12-20,2.4,1.88,2.94,2.16,2.18,4.75
2018-12-21,2.4,1.88,2.94,2.16,2.16,4.75
2018-12-22,2.4,1.87,2.9,2.14,2.16,4.75
2018-12-23,2.4,1.9,2.9,2.15,2.17,4.75
2018-12-24,2.4,1.9,2.9,2.13,2.17,4.75
2018-12-25,2.4,1.88,2.83,2.12,2.16,4.75
2018-12-26,2.4,1.87,2.82,2.11,2.13,4.75
2018-12-27,2.4,1.86,2.76,2.04,2.14,4.75
2018-12-28,2.4,1.9,2.58,1.98,2.1,4.75
2018-12-29,2.4,1.9,2.67,2,2.12,4.75
2018-12-30,2.4,1.89,2.68,2.03,2.11,4.75
2018-12-31,2.4,1.88,2.74,2.06,2.12,4.75
2019-01-01,2.4,1.91,2.78,2.06,2.18,4.75
2019-01-02,2.4,1.91,2.76,2.05,2.21,4.75
2019-01-03,2.4,1.91,2.81,2.06,2.22,4.75
2019-01-04,2.4,1.9,2.77,2.08,2.18,4.75
2019-01-05,2.4,1.89,2.77,2.06,2.16,5
2019-01-06,2.4,1.91,2.8,2.08,2.18,5
2019-01-07,2.4,1.89,2.81,2.07,2.19,5
2019-01-08,2.4,1.9,2.85,2.09,2.15,5
2019-01-09,2.4,1.9,2.81,2.07,2.17,5
2019-01-10,2.4,1.9,2.81,2.08,2.16,5
2019-01-11,2.4,1.91,2.8,2.08,2.16,5
2019-01-12,2.4,1.91,2.77,2.07,2.17,5
2019-01-13,2.4,1.9,2.8,2.06,2.18,5
2019-01-14,2.4,1.9,2.77,2.05,2.17,5
2019-01-15,2.4,1.89,2.77,2.07,2.17,5
2019-01-16,2.4,1.9,2.75,2.06,2.14,5
2019-01-17,2.4,1.9,2.75,2.07,2.17,5
2019-01-18,2.4,1.89,2.71,2.07,2.15,5
2019-01-19,2.4,1.89,2.73,2.07,2.13,5
2019-01-20,2.4,1.89,2.73,2.06,2.16,5
2019-01-21,2.4,1.95,2.75,2.07,2.21,5
2019-01-22,2.4,1.94,2.72,2.08,2.16,5
2019-01-23,2.4,1.92,2.74,2.1,2.16,5
2019-01-24,2.4,1.93,2.71,2.08,2.16,5
2019-01-25,2.4,1.95,2.75,2.1,2.16,5
2019-01-26,2.4,1.95,2.77,2.09,2.17,5
2019-01-27,2.4,1.93,2.74,2.07,2.15,5
2019-01-28,2.4,1.94,2.75,2.06,2.14,5
2019-01-29,2.4,1.94,2.73,2.07,2.15,5
2019-01-30,2.4,1.98,2.75,2.05,2.15,5
2019-01-31,2.4,1.98,2.76,2.03,2.15,5
2019-02-01,2.4,1.96,2.77,2.03,2.15,5
2019-02-02,2.4,1.96,2.74,2.01,2.17,5
2019-02-03,2.4,1.95,2.77,2.02,2.2,5
2019-02-04,2.4,1.96,2.83,2.01,2.21,5
2019-02-05,2.4,1.98,2.83,2,2.22,5
2019-02-06,2.4,1.97,2.82,2.01,2.25,5
2019-02-07,2.4,1.95,2.86,2,2.22,5
2019-02-08,2.4,1.96,2.84,2,2.24,5
2019-02-09,2.4,2.01,2.85,2.01,2.25,5
2019-02-10,2.4,1.99,2.85,2,2.24,5
2019-02-11,2.4,1.99,2.87,2,2.26,5
2019-02-12,2.4,1.98,2.85,1.99,2.25,5
2019-02-13,2.4,1.97,2.82,2,2.24,5
2019-02-14,2.4,2.02,2.8,1.98,2.24,5
2019-02-15,2.4,2.02,2.84,2,2.26,5
2019-02-16,2.4,2.02,2.83,1.98,2.24,5
2019-02-17,2.4,2.02,2.8,1.97,2.25,5
2019-02-18,2.4,2.01,2.75,1.98,2.2,5
2019-02-19,2.4,2.03,2.75,1.99,2.21,5
2019-02-20,2.4,2.04,2.77,1.99,2.19,5
2019-02-21,2.4,2.03,2.73,1.97,2.19,5
2019-02-22,2.4,2.03,2.75,1.97,2.19,5
2019-02-23,2.4,2.01,2.75,1.96,2.2,5
2019-02-24,2.4,2.03,2.7,1.95,2.19,5
2019-02-25,2.4,2.04,2.73,1.97,2.19,5
2019-02-26,2.4,2.05,2.7,1.96,2.2,5
2019-02-27,2.4,2.04,2.72,1.99,2.19,5
2019-02-28,2.4,2.05,2.72,1.99,2.19,5
2019-03-01,2.4,2.08,2.74,2,2.22,5
2019-03-02,2.4,2.09,2.77,1.99,2.23,5
2019-03-03,2.4,2.09,2.78,2,2.24,5
2019-03-04,2.4,2.07,2.75,1.99,2.21,5
2019-03-05,2.4,2.07,2.74,1.98,2.18,5
2019-03-06,2.4,2.09,2.78,1.99,2.21,5
2019-03-07,2.4,2.1,2.77,1.98,2.2,5
2019-03-08,2.4,2.09,2.76,1.97,2.19,5
2019-03-09,2.4,2.1,2.82,1.98,2.22,5
2019-03-10,2.4,2.11,2.83,1.98,2.22,5
2019-03-11,2.4,2.11,2.87,2.01,2.23,5
2019-03-12,2.4,2.12,2.87,2.02,2.22,5
2019-03-13,2.4,2.11,2.87,1.98,2.22,5
2019-03-14,2.4,2.12,2.9,2,2.2,5
2019-03-15,2.4,2.13,2.89,1.99,2.21,5
2019-03-16,2.4,2.13,2.94,2.01,2.25,5
2019-03-17,2.4,2.12,2.96,2.02,2.28,5
2019-03-18,2.4,2.13,2.96,2.02,2.28,5
2019-03-19,2.4,2.14,2.95,2.02,2.28,5.25
2019-03-20,2.41,2.18,2.96,2.03,2.29,5.25
2019-03-21,2.41,2.17,2.99,2.05,2.27,5.25
2019-03-22,2.41,2.16,2.96,2.04,2.24,5.25
2019-03-23,2.41,2.14,2.96,2.04,2.26,5.25
2019-03-24,2.41,2.15,2.94,2.03,2.25,5.25
2019-03-25,2.4,2.19,2.96,2.04,2.24,5.25
2019-03-26,2.4,2.19,2.94,2.03,2.21,5.25
2019-03-27,2.41,2.19,3.02,2.07,2.25,5.25
2019-03-28,2.41,2.18,3.05,2.06,2.26,5.25
2019-03-29,2.43,2.18,3.07,2.05,2.27,5.25
2019-03-30,2.43,2.21,3.05,2.05,2.29,5.25
2019-03-31,2.43,2.23,3.05,2.04,2.28,5.25
2019-04-01,2.41,2.22,3,1.99,2.25,5.25
2019-04-02,2.41,2.23,3,1.99,2.25,5.25
2019-04-03,2.41,2.27,3.01,2,2.26,5.25
2019-04-04,2.41,2.26,3.02,2.01,2.25,5.25
2019-04-05,2.41,2.27,3.04,2,2.26,5.25
2019-04-06,2.41,2.27,3.03,1.99,2.21,5.25
2019-04-07,2.41,2.26,3.05,1.98,2.24,5.25
2019-04-08,2.41,2.3,3.05,1.98,2.24,5.25
2019-04-09,2.41,2.29,3.01,1.94,2.24,5.25
2019-04-10,2.41,2.29,2.94,1.93,2.21,5.25
2019-04-11,2.41,2.29,2.98,1.91,2.19,5.25
2019-04-12,2.41,2.28,2.91,1.93,2.19,5.25
2019-04-13,2.41,2.3,2.91,1.92,2.2,5.25
2019-04-14,2.41,2.29,2.94,1.91,2.19,5.25
2019-04-15,2.41,2.29,2.98,1.9,2.2,5.25
2019-04-16,2.41,2.27,2.96,1.88,2.16,5.25
2019-04-17,2.42,2.28,3.04,1.91,2.21,5.25
2019-04-18,2.43,2.32,3.03,1.91,2.21,5.25
2019-04-19,2.44,2.31,3.05,1.92,2.22,5.25
2019-04-20,2.44,2.32,3.07,1.93,2.21,5.25
2019-04-21,2.44,2.3,3.09,1.92,2.22,5.25
2019-04-22,2.44,2.31,3.05,1.9,2.18,5.25
2019-04-23,2.44,2.34,2.99,1.88,2.16,5.25
2019-04-24,2.44,2.33,2.95,1.85,2.15,5.25
2019-04-25,2.44,2.32,2.94,1.85,2.15,5.25
2019-04-26,2.44,2.31,2.9,1.88,2.16,5.25
2019-04-27,2.44,2.34,2.87,1.85,2.13,5.25
2019-04-28,2.44,2.34,2.88,1.82,2.12,5.25
2019-04-29,2.45,2.36,2.89,1.81,2.13,5.25
2019-04-30,2.45,2.36,2.88,1.77,2.15,5.25
2019-05-01,2.45,2.37,2.9,1.78,2.14,5.25
2019-05-02,2.41,2.36,2.89,1.73,2.09,5.25
2019-05-03,2.4,2.35,2.87,1.74,2.14,5.25
2019-05-04,2.4,2.32,2.85,1.79,2.17,5.25
2019-05-05,2.4,2.32,2.84,1.77,2.17,5.25
2019-05-06,2.4,2.34,2.83,1.76,2.16,5.25
2019-05-07,2.4,2.38,2.79,1.74,2.14,5.25
2019-05-08,2.39,2.36,2.75,1.69,2.11,5.25
2019-05-09,2.38,2.35,2.7,1.68,2.1,5.25
2019-05-10,2.38,2.37,2.71,1.65,2.07,5.25
2019-05-11,2.38,2.37,2.75,1.62,2.04,5.25
2019-05-12,2.38,2.39,2.77,1.62,2.04,5.25
2019-05-13,2.38,2.38,2.75,1.62,2.04,5.25
2019-05-14,2.38,2.37,2.73,1.6,2.04,5.25
2019-05-15,2.4,2.36,2.69,1.58,2.04,5.5
2019-05-16,2.39,2.34,2.65,1.58,2.04,5.5
2019-05-17,2.39,2.35,2.62,1.56,2.04,5.5
2019-05-18,2.39,2.34,2.65,1.53,1.99,5.5
2019-05-19,2.39,2.34,2.64,1.55,1.99,5.5
2019-05-20,2.39,2.41,2.58,1.52,1.98,5.5
2019-05-21,2.39,2.39,2.67,1.57,1.97,5.5
2019-05-22,2.38,2.36,2.6,1.53,1.95,5.5
2019-05-23,2.38,2.35,2.56,1.52,1.94,5.5
2019-05-24,2.38,2.4,2.51,1.51,1.91,5.5
2019-05-25,2.38,2.37,2.49,1.49,1.91,5.5
2019-05-26,2.38,2.36,2.37,1.49,1.87,5.5
2019-05-27,2.38,2.37,2.49,1.58,1.94,5.5
2019-05-28,2.39,2.41,2.53,1.61,1.95,5.5
2019-05-29,2.39,2.41,2.58,1.66,1.98,5.5
2019-05-30,2.39,2.4,2.57,1.68,1.98,5.5
2019-05-31,2.4,2.38,2.56,1.65,1.97,5.5
2019-06-01,2.4,2.38,2.52,1.66,2,5.5
2019-06-02,2.4,2.4,2.53,1.64,1.98,5.5
2019-06-03,2.38,2.4,2.53,1.63,1.99,5.5
2019-06-04,2.38,2.38,2.54,1.64,2,5.5
2019-06-05,2.38,2.37,2.58,1.64,1.94,5.5
2019-06-06,2.37,2.36,2.62,1.67,1.99,5.5
2019-06-07,2.37,2.38,2.57,1.63,1.95,5.5
2019-06-08,2.37,2.36,2.59,1.64,1.96,5.5
2019-06-09,2.37,2.32,2.55,1.62,1.92,5.5
2019-06-10,2.37,2.34,2.59,1.64,1.94,5.5
2019-06-11,2.37,2.37,2.58,1.62,1.94,5.5
2019-06-12,2.37,2.37,2.55,1.62,1.94,5.5
2019-06-13,2.37,2.37,2.49,1.68,2,5.5
2019-06-14,2.36,2.36,2.43,1.7,2,5.5
2019-06-15,2.36,2.35,2.51,1.72,2.04,5.5
2019-06-16,2.36,2.37,2.53,1.72,2.02,5.5
2019-06-17,2.38,2.37,2.51,1.72,2.02,5.5
2019-06-18,2.37,2.37,2.5,1.71,2.01,5.5
2019-06-19,2.37,2.37,2.46,1.69,1.99,5.5
2019-06-20,2.37,2.38,2.44,1.69,1.95,5.5
2019-06-21,2.38,2.4,2.47,1.69,1.95,5.5
2019-06-22,2.38,2.38,2.49,1.71,1.95,5.5
2019-06-23,2.38,2.39,2.53,1.76,1.96,5.5
2019-06-24,2.38,2.38,2.48,1.74,1.96,5.5
2019-06-25,2.38,2.38,2.49,1.75,1.97,5.5
2019-06-26,2.38,2.41,2.47,1.76,1.98,5.5
2019-06-27,2.38,2.4,2.47,1.79,1.99,5.5
2019-06-28,2.4,2.4,2.51,1.8,2.02,5.5
2019-06-29,2.4,2.41,2.47,1.82,2,5.5
2019-06-30,2.4,2.42,2.48,1.82,2.02,5.5
2019-07-01,2.39,2.4,2.45,1.82,2.02,5.5
2019-07-02,2.4,2.4,2.49,1.84,2.02,5.5
2019-07-03,2.41,2.4,2.52,1.84,2.06,5.5
2019-07-04,2.41,2.39,2.56,1.85,2.07,5.5
2019-07-05,2.42,2.41,2.53,1.84,2.04,5.5
2019-07-06,2.42,2.41,2.53,1.83,2.03,5.5
2019-07-07,2.42,2.41,2.49,1.81,2.01,5.5
2019-07-08,2.41,2.4,2.44,1.8,2,5.5
2019-07-09,2.41,2.41,2.42,1.8,2,5.5
2019-07-10,2.41,2.41,2.44,1.82,2,5.5
2019-07-11,2.4,2.41,2.41,1.81,1.99,5.5
2019-07-12,2.38,2.4,2.42,1.84,2,5.5
2019-07-13,2.38,2.4,2.43,1.85,2.03,5.5
2019-07-14,2.38,2.4,2.4,1.86,2.02,5.5
2019-07-15,2.4,2.39,2.42,1.88,2.04,5.5
2019-07-16,2.41,2.41,2.42,1.85,2.05,5.5
2019-07-17,2.41,2.42,2.34,1.88,2.04,5.5
2019-07-18,2.41,2.43,2.34,1.86,2.06,5.5
2019-07-19,2.41,2.41,2.24,1.8,2,5.5
2019-07-20,2.41,2.41,2.21,1.77,1.99,5.5
2019-07-21,2.41,2.41,2.18,1.75,1.97,5.5
2019-07-22,2.4,2.39,2.18,1.74,1.94,5.5
2019-07-23,2.4,2.38,2.2,1.72,1.94,5.5
2019-07-24,2.4,2.35,2.23,1.78,1.98,5.5
2019-07-25,2.4,2.38,2.31,1.82,1.98,5.5
2019-07-26,2.4,2.37,2.28,1.81,1.99,5.5
2019-07-27,2.4,2.39,2.32,1.81,2.01,5.5
2019-07-28,2.4,2.39,2.32,1.81,1.99,5.5
2019-07-29,2.4,2.39,2.31,1.79,2.01,5.5
2019-07-30,2.39,2.38,2.33,1.81,2.01,5.5
2019-07-31,2.4,2.37,2.31,1.8,2.02,5.5
2019-08-01,2.14,2.38,2.28,1.83,2.05,5.5
2019-08-02,2.14,2.38,2.31,1.82,2.06,5.5
2019-08-03,2.14,2.39,2.38,1.86,2.04,5.5
2019-08-04,2.14,2.38,2.37,1.85,2.03,5.5
2019-08-05,2.13,2.38,2.41,1.86,2.06,5.5
2019-08-06,2.13,2.39,2.4,1.84,2.04,5.5
2019-08-07,2.12,2.37,2.38,1.86,2.04,5.5
2019-08-08,2.12,2.39,2.39,1.87,2.03,5.5
2019-08-09,2.12,2.4,2.36,1.87,2.03,5.5
2019-08-10,2.12,2.39,2.32,1.87,2.05,5.5
2019-08-11,2.12,2.38,2.33,1.86,2.1,5.5
2019-08-12,2.12,2.37,2.29,1.86,2.08,5.5
2019-08-13,2.12,2.39,2.32,1.86,2.06,5.5
2019-08-14,2.12,2.38,2.28,1.85,2.05,5.5
2019-08-15,2.13,2.38,2.31,1.83,2.03,5.5
2019-08-16,2.13,2.41,2.34,1.78,2,5.5
2019-08-17,2.13,2.38,2.33,1.8,2.02,5.5
2019-08-18,2.13,2.39,2.3,1.81,2.01,5.5
2019-08-19,2.13,2.38,2.25,1.76,1.98,5.5
2019-08-20,2.13,2.38,2.28,1.75,1.99,5.5
2019-08-21,2.12,2.38,2.25,1.73,1.97,5.5
2019-08-22,2.12,2.38,2.26,1.75,2.01,5.5
2019-08-23,2.12,2.36,2.18,1.73,1.97,5.5
2019-08-24,2.12,2.36,2.2,1.75,1.97,5.5
2019-08-25,2.12,2.37,2.15,1.74,1.92,5.5
2019-08-26,2.12,2.35,2.18,1.75,1.93,5.5
2019-08-27,2.12,2.34,2.17,1.71,1.91,5.5
2019-08-28,2.12,2.34,2.21,1.71,1.91,5.5
2019-08-29,2.12,2.34,2.23,1.72,1.94,5.5
2019-08-30,2.13,2.33,2.19,1.68,1.9,5.5
2019-08-31,2.13,2.32,2.11,1.62,1.84,5.5
2019-09-01,2.13,2.3,2.12,1.62,1.9,5.5
2019-09-02,2.13,2.32,2.06,1.58,1.88,5.5
2019-09-03,2.13,2.32,2.05,1.59,1.91,5.5
2019-09-04,2.13,2.33,2.03,1.59,1.89,5.5
2019-09-05,2.13,2.3,1.93,1.58,1.9,5.5
2019-09-06,2.12,2.3,1.83,1.56,1.9,5.5
2019-09-07,2.12,2.3,1.89,1.59,1.89,5.5
2019-09-08,2.12,2.3,1.86,1.59,1.91,5.5
2019-09-09,2.13,2.28,1.88,1.58,1.88,5.5
2019-09-10,2.13,2.23,1.85,1.61,1.87,5.5
2019-09-11,2.13,2.24,1.91,1.6,1.86,5.5
2019-09-12,2.13,2.22,1.92,1.57,1.87,5.5
2019-09-13,2.14,2.19,1.88,1.53,1.89,5.5
2019-09-14,2.14,2.14,1.84,1.51,1.85,5.5
2019-09-15,2.14,2.15,1.85,1.48,1.78,5.5
2019-09-16,2.25,2.18,1.85,1.45,1.77,5.5
2019-09-17,2.3,2.17,1.83,1.49,1.79,5.5
2019-09-18,2.25,2.13,1.77,1.53,1.81,5.5
2019-09-19,1.9,2.09,1.74,1.58,1.9,5.5
2019-09-20,1.9,2.07,1.8,1.6,1.86,5.5
2019-09-21,1.9,2.08,1.75,1.57,1.85,5.5
2019-09-22,1.9,2.07,1.73,1.52,1.82,5.5
2019-09-23,1.9,2.1,1.8,1.56,1.84,5.5
2019-09-24,1.9,2.09,1.76,1.53,1.83,5.5
2019-09-25,1.9,2.08,1.76,1.53,1.85,5.5
2019-09-26,1.85,2.16,1.79,1.53,1.85,5.5
2019-09-27,1.83,2.15,1.75,1.5,1.8,5.5
2019-09-28,1.83,2.16,1.74,1.51,1.79,5.5
2019-09-29,1.83,2.18,1.84,1.55,1.83,5.5
2019-09-30,1.9,2.21,1.86,1.55,1.85,5.5
2019-10-01,1.88,2.21,1.88,1.56,1.86,5.5
2019-10-02,1.85,2.15,1.82,1.59,1.89,5.5
2019-10-03,1.83,2.12,1.88,1.63,1.91,5.5
2019-10-04,1.82,2.1,1.86,1.62,1.92,5.5
2019-10-05,1.82,2.11,1.84,1.61,1.93,5.5
2019-10-06,1.82,2.1,1.88,1.63,1.97,5.5
2019-10-07,1.82,2.09,1.83,1.6,1.9,5.5
2019-10-08,1.82,2.01,1.78,1.6,1.98,5.5
2019-10-09,1.82,2.02,1.8,1.6,2,5.5
2019-10-10,1.82,2.04,1.8,1.59,1.99,5.5
2019-10-11,1.82,2.02,1.83,1.61,2.01,5.5
2019-10-12,1.82,2.05,1.82,1.59,1.99,5.5
2019-10-13,1.82,2.06,1.85,1.6,2,5.5
2019-10-14,1.82,2.08,1.85,1.57,1.99,5.5
2019-10-15,1.9,2.07,1.84,1.57,1.97,5.5
2019-10-16,1.9,2.04,1.84,1.58,1.98,5.5
2019-10-17,1.85,2.04,1.84,1.56,1.96,5.5
2019-10-18,1.85,2.03,1.68,1.47,1.93,5.25
2019-10-19,1.85,2.02,1.66,1.45,1.87,5.25
2019-10-20,1.85,2,1.55,1.39,1.81,5.25
2019-10-21,1.85,2.01,1.53,1.4,1.84,5.25
2019-10-22,1.85,1.98,1.52,1.38,1.86,5.25
2019-10-23,1.85,1.98,1.54,1.43,1.87,5.25
2019-10-24,1.85,1.96,1.57,1.44,1.88,5.25
2019-10-25,1.83,1.96,1.49,1.39,1.83,5.25
2019-10-26,1.83,1.96,1.57,1.44,1.82,5.25
2019-10-27,1.83,1.92,1.51,1.36,1.78,5.25
2019-10-28,1.83,1.87,1.42,1.34,1.74,5.25
2019-10-29,1.82,1.83,1.42,1.34,1.74,5.25
2019-10-30,1.82,1.9,1.47,1.36,1.76,5.25
2019-10-31,1.58,1.9,1.42,1.34,1.72,5.25
2019-11-01,1.57,1.93,1.47,1.34,1.74,5.25
2019-11-02,1.57,1.96,1.5,1.35,1.75,5.25
2019-11-03,1.57,1.93,1.4,1.35,1.73,5.25
2019-11-04,1.56,1.96,1.43,1.34,1.74,5.25
2019-11-05,1.56,1.94,1.4,1.36,1.74,5.25
2019-11-06,1.55,1.95,1.37,1.36,1.74,5.25
2019-11-07,1.55,1.95,1.4,1.39,1.79,5.25
2019-11-08,1.55,1.95,1.39,1.35,1.75,5.25
2019-11-09,1.55,1.94,1.35,1.29,1.71,5.25
2019-11-10,1.55,1.93,1.32,1.31,1.71,5.25
2019-11-11,1.55,1.93,1.43,1.35,1.77,5.25
2019-11-12,1.55,1.92,1.42,1.35,1.73,5.25
2019-11-13,1.55,1.92,1.49,1.38,1.76,5.25
2019-11-14,1.55,1.91,1.58,1.4,1.8,5.25
2019-11-15,1.55,1.92,1.6,1.4,1.8,5.25
2019-11-16,1.55,1.91,1.65,1.43,1.83,5.25
2019-11-17,1.55,1.92,1.75,1.46,1.88,5.25
2019-11-18,1.55,1.95,1.69,1.48,1.86,5.25
2019-11-19,1.55,1.95,1.66,1.46,1.86,5.25
2019-11-20,1.55,1.91,1.68,1.4,1.78,5.25
2019-11-21,1.55,1.89,1.66,1.41,1.81,5
2019-11-22,1.55,1.87,1.61,1.42,1.8,5
2019-11-23,1.55,1.9,1.59,1.42,1.8,5
2019-11-24,1.55,1.88,1.52,1.39,1.77,5
2019-11-25,1.55,1.85,1.6,1.41,1.79,5
2019-11-26,1.55,1.79,1.59,1.4,1.74,5
2019-11-27,1.55,1.76,1.56,1.36,1.7,5
2019-11-28,1.55,1.84,1.55,1.35,1.71,5
2019-11-29,1.56,1.78,1.51,1.33,1.71,5
2019-11-30,1.56,1.75,1.43,1.29,1.71,5
2019-12-01,1.56,1.67,1.34,1.25,1.71,5
2019-12-02,1.56,1.68,1.34,1.27,1.73,5
2019-12-03,1.55,1.71,1.38,1.27,1.75,5
2019-12-04,1.55,1.68,1.36,1.25,1.71,5
2019-12-05,1.55,1.66,1.4,1.24,1.74,5
2019-12-06,1.55,1.65,1.48,1.29,1.75,5
2019-12-07,1.55,1.65,1.59,1.34,1.78,5
2019-12-08,1.55,1.64,1.59,1.33,1.79,5
2019-12-09,1.55,1.63,1.57,1.35,1.79,5
2019-12-10,1.55,1.63,1.57,1.52,1.66,5
2019-12-11,1.55,1.63,1.56,1.52,1.68,5
2019-12-12,1.55,1.64,1.61,1.53,1.69,5
2019-12-13,1.55,1.62,1.6,1.53,1.69,5
2019-12-14,1.55,1.62,1.58,1.52,1.7,5
2019-12-15,1.55,1.64,1.58,1.52,1.72,5
2019-12-16,1.56,1.63,1.62,1.55,1.75,5
